customer_tweet_id,customer_text,customer_created_at,brand_response_id,brand_response,brand
542411,USER my Apple Music stopped working &amp; so did my friends. What’s going on?,Sat Dec 02 07:22:02 +0000 2017,542409,USER We use Apple Music daily and definitely understand wanting it to work properly. What happens when you try to use Apple Music? Which device are you using currently?,AppleSupport
542416,why does my phone keep crashing USER fix it,Sat Dec 02 07:29:09 +0000 2017,542415,USER We've got some great steps to solve that restart issue on your iPhone. Let's use these steps here to update to iOS 11.2: URL and let us know in DM if those steps don't help. URL,AppleSupport
542418,Help! USER my iPhone 6s Plus automatically updated to 11.1.2 last night and now every app keeps crashing out 😫,Sat Dec 02 07:26:21 +0000 2017,542417,USER Thank you for reaching out. We want to help get your iPhone working. Please complete the steps here and let us know the result: URL,AppleSupport
542420,"USER but seriously though, safari and spotlight are completely broken. please help.",Sat Dec 02 06:46:14 +0000 2017,542419,"USER We'd like to make sure we are able to get Safari up and working for you as expected. Please meet us in DM with more specifics of the issue, so we can better assist. URL",AppleSupport
542423,"USER Hi, my iPhone 7 keeps going to a buffering black screen and then takes me to enter my password again. But it's doing it every 20s! What should I do? Thanks.",Sat Dec 02 07:35:39 +0000 2017,542422,"USER We're glad to hear the update resolved this for you. If you need any assistance in the future, we're here for you.",AppleSupport
542426,USER Why are devices crashing on iOS 11.1.2!,Sat Dec 02 07:13:03 +0000 2017,542425,"USER If you're having this issue on your iPhone, check out: URL DM us if you have any questions. URL",AppleSupport
542428,Dear USER can you fix this iPhone glitch like now,Sat Dec 02 07:31:18 +0000 2017,542427,USER We want to help. Please DM us the details of the issue you're experiencing on your iPhone and we'll be happy to work with you towards a resolution. URL,AppleSupport
542430,USER Thanks 💕,Sat Dec 02 17:31:16 +0000 2017,542432,USER You're welcome.,AppleSupport
542431,USER I have a problem with my iPhone 7 with the new update 11.1.2 The phone does a restart every 10 seconds. I tried the previous version 11.1.1 but the problem still exists .... Please help!!,Sat Dec 02 06:47:18 +0000 2017,542429,USER Thanks for reaching out to us for support. Please follow the steps in this article to update to iOS 11.2 which should resolve this for you: URL,AppleSupport
447345,USER USER is there really a glitch going on with the IPhone being reseted at 12:15 am! Please help I’m scared!!!,Sat Dec 02 07:25:33 +0000 2017,542434,USER Hey there! Looks like you reached us when were out of the office but we wanted to check in with you and be sure your iPhone is operating as expected.,AppleSupport
542436,USER Thanks for the response. I'm trying to update to 11.2. Let me see if that works.,Sat Dec 02 17:55:52 +0000 2017,542438,"USER Great! Please, keep us posted on the results.",AppleSupport
542437,USER My SE phone goes to the black screen with spinning wheel and asks for touch id or passcode once in a while when using the phone. How do i fix it?,Sat Dec 02 07:33:26 +0000 2017,542435,USER We're here to help you today with your iPhone. DM us your country location so we can get started looking into this with you. URL,AppleSupport
542441,USER The screen goes black with a buffering type image in the middle and then goes back to the locked screen. It began shortly after midnight last evening. I found temp fix from other users until iOS update is released.,Sat Dec 02 17:53:19 +0000 2017,542443,"USER Please back up your iPhone, then use the guidance here to get this resolved: URL",AppleSupport
542442,Hey USER fix your shit. My phone is basically a randomly locking brick now.,Sat Dec 02 07:44:53 +0000 2017,542440,"USER Let's see how we can help. When you say it's randomly locking, is it restarting as well? If not, please let us know a few more details so we can provide you with the best assistance.",AppleSupport
542445,USER Your twitter support fell asleep. Very inconvenient.,Sat Dec 02 07:08:04 +0000 2017,542444,USER We know it's important to have your device working properly. We recommend checking out this link: URL,AppleSupport
542447,USER USER my ios 11.1.2 is force restarting to home screen every 1 minute! How to fix? Pls,Sat Dec 02 02:18:02 +0000 2017,542446,"USER We'd love to help! When you say it's force restarting to your Home Screen, do you mean that your iPhone itself is restarting, or that an app you're using is quitting to the Home Screen? Send us a DM. URL",AppleSupport
542449,Why the fuck my phone keep shutting off it is it’s 3rd time doing it in the last 5 minutes USER 😑,Sat Dec 02 07:40:55 +0000 2017,542448,"USER You're in the right place for help. Let’s make sure you have a backup, then follow the steps in this article, which includes updating to iOS version 11.2: URL If you have any questions, let us know.",AppleSupport
542451,USER my randomly. It’s crazy. Plz,Sat Dec 02 06:53:40 +0000 2017,542450,"USER Thank you for that information. Follow the steps in this article, and let us know your results: URL",AppleSupport
542453,USER the repeat functionality in the URL Slideshow settings doesn’t seem to be functioning properly (the video simply doesn’t repeat). Any ideas?,Sat Dec 02 07:21:52 +0000 2017,542452,"USER For help with Photos, please reach out to our experts here: URL",AppleSupport
542455,USER hi brand new iPhone 8 failing to boot up from a restore from a 6s now going into ‘unexpected error’ mode cannot update or restore - where can I take this in Melbourne to get fixed /exchanged ? On hold on your customer care number for 32 mins..,Sat Dec 02 07:18:35 +0000 2017,542454,"USER Thank you for reaching out to us today. We want to help you with both iPhones. To get started, what do you see on the iPhone 8 screen? Please DM us and we'll continue there. URL",AppleSupport
542457,"USER iPhone 7 plus with iOS 11.1.2 ""soft"" crashes about once in a minute - quits the app, black screen and spinning wheel. After that prompts for Passcode.",Sat Dec 02 07:25:52 +0000 2017,542456,USER We're glad you reached out. Follow these steps and let us know if that resolves the issue: URL,AppleSupport
542459,"USER How do I get iOS 10 back on my 6s? My phone was in perfect working condition until I updated to iOS 11, now it barely functions &amp; restarts every 5 mins.",Sat Dec 02 07:05:42 +0000 2017,542458,USER We'd be happy to look into this with you more in detail. Please reach out to us via DM and we'll get started. URL,AppleSupport
542461,"My iphone 6 restarts almost every 30 seconds, is it a common problem? What shall I do? USER",Sat Dec 02 07:20:13 +0000 2017,542460,"USER We'd love to help with this issue. Take a look at the steps here: URL If you need more assistance, reach us via DM. URL",AppleSupport
542463,"USER Hi, my iPhone 8 is radmonly rebooting every 30 seconds any fix?",Sat Dec 02 07:16:58 +0000 2017,542462,"USER We can help get this solved for you. Let's try the steps here: URL to update your iPhone to iOS 11.2, and let us know in DM if you see this persist. URL",AppleSupport
542465,This update fucked my phone up!!! USER,Sat Dec 02 07:13:44 +0000 2017,542464,"USER We’d love to help with your iPhone. To start, please send us a DM with more details of the behavior you’re experiencing. URL",AppleSupport
542467,"Anyone else’s iPhone keep going into a black screen with the loading wheel every 40 sec, starting to get me hot no lie USER",Sat Dec 02 07:36:11 +0000 2017,542466,USER We just released iOS 11.2 that should resolve the issue: URL Be sure and back up before updating. Let us know how it goes.,AppleSupport
542469,"USER my iPhone keeps restarting every minute and clock app isn’t working, any ideas?",Sat Dec 02 07:22:23 +0000 2017,542468,USER We're happy to assist! We've released iOS 11.2; check out URL for details and steps to help with this issue. Be sure to create a backup before beginning. DM us if you have additional questions. URL,AppleSupport
542472,USER iPhone is restarting every 1-2 mins and clocks app is broken! Please help 😫,Sat Dec 02 07:05:33 +0000 2017,542470,"USER We want to help. If your device with iOS 11 unexpectedly restarts repeatedly on or after December 2, 2017, this article will walk you through a solution: URL Let us know what's happening with the clock app in DM. We'll help with that here. URL",AppleSupport
542474,Dear USER why is my phone keep restarting?,Sat Dec 02 06:56:45 +0000 2017,542473,"USER We want to help, as that's not the experience we want for you. We've recently released an update of iOS 11.2 that can help. If you're currently on a previous version of the iOS software, please follow the steps here: URL",AppleSupport
542476,USER USER software problem? Happens every 3-5 min when I’m using my iPhone7Pluss. Any idea how to fix it? URL,Sat Dec 02 07:06:07 +0000 2017,542475,USER Thanks for bringing this to our attention. Please click here to connect with us in DM and let us know which software version you're using: URL,AppleSupport
542478,New iPhone X starts randomly resetting itself... great job USER,Sat Dec 02 07:17:58 +0000 2017,542477,"USER We want to help. If your new iPhone X with iOS 11 unexpectedly restarts, this article will walk you through a solution: URL Let us know if you have any other questions. We're here for you.",AppleSupport
